Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Média movel curta,Média movel longa,Sinal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200,simple_rtn,log_rtn
2023-01-01,16618.4,16537.5,16621.9,16499.7,"107,84K","0,49%",16928.15,20146.02666666667,0.0,17275.737673986303,19392.095167290434,25670.216692365488,-4.706091484078864,-27.215073448901112,-1323.8999999999978,-6506.699999999997,12.140094647741279,29.222824144333998,43.01545212144862,11.974175325330457,7.760210999886767,1.5926045188643898,1.3901637556551656,0.7776059954929035,0.6767005393827095,-0.003352464571226288,-0.0033580966717114383
2022-12-31,16537.4,16607.2,16635.9,16487.3,"130,44K","-0,42%",16837.98,19936.2,0.0,17141.494460534246,19207.921285529763,25579.32225126785,-3.740956106192613,-30.377929617607798,-901.6999999999971,-6294.799999999999,11.727931361167919,29.006966765331157,42.98523076124223,5.545102379634995,8.696306357590624,0.6710780111444783,1.3098236812562654,0.32793967480953434,0.6386700201607406,-0.00487411543830929,-0.004886032678735757
2022-12-30,16607.2,16636.4,16644.4,16360.0,"192,76K","-0,18%",16780.69,19698.003333333334,0.0,17044.35001316438,19040.132815495585,25490.02732489091,-2.9896606110169945,-27.882264557341312,-572.8999999999978,-7145.899999999998,14.507039725132245,29.47137912260267,43.019901255723894,32.569169960474404,16.696149221813272,3.331985442782056,1.8652226575969604,1.604725891784873,0.9034238540291083,0.00422073602863815,0.0042118537068457276
2022-12-29,16636.4,16546.2,16659.1,16496.6,"181,47K","0,55%",16732.43,19484.953333333335,0.0,16970.17728349813,18885.053279011998,25401.91191486707,-1.8130739630302717,-27.901675435327146,-482.59999999999854,-6391.5,15.740110435562173,29.670481462927228,43.034465541410405,42.37314119270301,26.82913784427079,3.7255694837579387,2.5762109792281436,1.7942808919471678,1.24231548618053,0.0017582735199190846,0.0017567295665635997
2022-12-28,16546.2,16705.9,16781.1,16474.2,"217,96K","-0,96%",16692.69,19267.34,0.0,16893.09050468029,18734.15951907574,25313.775953306424,-2.3874838504150264,-28.11001042752867,-397.3999999999978,-6528.399999999998,14.997668403791906,29.405215043125295,43.00034322394791,28.54514793806545,34.49581969708094,2.509772206496842,3.189109044345598,1.208737706514335,1.53591483008213,-0.005421846072467651,-0.005436597624475133
2022-12-27,16706.1,16918.2,16964.0,16610.1,"192,18K","-1,25%",16668.21,19057.01,0.0,16859.092231102055,18603.31696945795,25228.108743245106,-0.7350057635860244,-27.538375457057224,-244.8000000000029,-6309.9000000000015,22.223724585317342,30.543976555081883,43.0807513812058,56.139497161394736,42.352595430721045,4.665049198005102,3.6334636294199467,2.2467460806906976,1.7499215597174047,0.0096638503100408,0.009617453980601813
2022-12-26,16918.1,16831.8,16936.1,16799.4,"133,36K","0,51%",16677.04,18852.443333333333,0.0,16869.820916356228,18494.59329400905,25145.40422201594,0.3916425846036993,-25.248646857395347,88.29999999999927,-6137.0,30.879788268389888,32.047385011934935,43.18754265327057,90.52716950527146,58.403938201577205,8.03657570739432,5.070465703965407,3.6229673147456816,2.3594837006502427,0.012689975517924612,0.012610132539383862
2022-12-25,16831.8,16835.7,16852.9,16733.0,"132,89K","-0,03%",16675.010000000002,18659.086666666666,0.0,16862.90802247328,18387.316307298788,25062.66409504482,0.9451727819025711,-26.54840610067422,-20.299999999999272,-5800.700000000001,29.39982650771644,31.757905971792937,43.154417818745756,78.11258278145684,74.92641648270767,6.793865649074797,6.498496851491392,3.1237585741147758,2.99782398985039,-0.005101045625690803,-0.0051141003730932715
2022-12-24,16837.2,16778.6,16855.8,16777.8,"110,12K","0,35%",16691.309999999998,18456.476666666666,0.0,16858.233836569045,18287.308803602093,24980.801346142114,0.9769525557294847,-25.85279067104695,163.0,-6078.299999999999,29.63429133428386,31.797783592227404,43.15715958785129,79.00662251655642,82.54879160109489,6.871625026999794,7.234022127822956,3.159511639609105,3.3020791761565254,0.0003208213025345241,0.00032076985038478043
2022-12-23,16779.1,16820.5,16910.7,16768.0,"184,12K","-0,25%",16701.79,18258.853333333336,0.0,16843.845866283762,18190.00500982131,24899.175264607235,0.967000433254688,-26.328938298274046,104.79999999999927,-5928.700000000001,28.50267948869356,31.592306291853973,43.13466283385435,69.38741721854281,75.50220750551868,6.034991720066218,6.566827465380256,2.7748351386424335,3.0193684507887766,-0.003450692514194942,-0.0034566598852719616
2022-12-22,16820.6,16831.8,16862.2,16566.1,"198,28K","-0,07%",16722.010000000002,18060.35,0.0,16839.61934514126,18101.656299510258,24818.77474287192,1.7124820104732126,-25.825939710369894,202.1999999999971,-5955.100000000002,30.60575961736272,31.917392394684413,43.15593447611935,76.25827814569513,74.88410596026478,7.243846819218345,6.716821188761439,3.0496040679043315,2.994650282051962,0.0024733150168960716,0.0024702614072989178
2022-12-21,16831.8,16902.7,16919.4,16735.0,"174,34K","-0,42%",16751.45,17865.503333333334,0.0,16838.197646024666,18019.730086638625,24739.286022540397,1.3524254540199343,-20.157296548583577,294.3999999999978,-5845.4000000000015,31.212500131515014,32.00760079970861,43.16170136146291,78.11258278145684,74.58609271523157,9.031220688731063,7.436686409338527,3.1237585741147758,2.982732593553852,0.0006658502074836647,0.0006656286275881523
2022-12-20,16902.8,16441.3,17031.3,16400.7,"284,57K","2,81%",16781.010000000002,17726.22333333333,0.0,16849.943528565636,17947.670081049037,24661.29516969387,1.601307975283101,-18.227821156618575,295.59999999999854,-4178.4000000000015,35.203043139230616,32.59330379831478,43.198415545549494,79.62258166825241,77.9978141984681,10.390306464271347,8.888457990740237,3.5938451759845287,3.2557359393345497,0.00421820601480527,0.004209334323477959
2022-12-19,16441.3,16741.1,16809.5,16331.2,"207,93K","-1,79%",16761.5,17585.246666666666,0.0,16775.64470519007,17850.484914529745,24579.487694538446,-0.6339824249676751,-22.215914198258037,-195.10000000000218,-4229.299999999999,24.80869535033625,30.80875727129606,43.01689651550993,15.726324810741147,57.820496420150114,2.127454011439143,7.1829937214805035,0.7275779122941407,2.4817272207978194,-0.027303168705776537,-0.027682826751378772
2022-12-18,16741.1,16777.0,16825.7,16666.5,"124,29K","-0,21%",16780.989999999998,17438.713333333333,0.0,16769.363849700963,17778.911694237504,24501.478230071945,0.20950431279592485,-20.97365017324233,194.89999999999782,-4396.0,38.018503433646565,33.26426398191586,43.172797001002486,58.54877874589325,51.29922840829559,8.060012584552421,6.85925768675429,2.721020698078874,2.3474812621191856,0.018234567826145076,0.018070311847098966
2022-12-17,16777.1,16629.0,16794.4,16587.0,"164,49K","0,89%",16788.09,17291.81,0.0,16770.770422482605,17714.27868170605,24424.603566990296,-0.833426921462812,-19.64913457025451,71.0,-4407.100000000002,39.43807381705393,33.55717265284491,43.19155394450196,63.69090129981413,45.988668285482824,9.185481212920196,6.45764926963724,2.9599978757584062,2.1361988287104783,0.002150396329990256,0.0021480875370896418
2022-12-16,16629.6,17356.7,17518.5,16542.4,"303,56K","-4,19%",16759.239999999998,17150.136666666665,0.0,16745.103072940314,17644.299411918564,24347.026177898417,-1.2012975439346996,-20.653491234934307,-288.5,-4250.200000000001,35.714294329035894,32.94430472276335,43.13292917065463,25.132653920660154,49.124111322122495,6.147000659195738,7.797498152222772,1.9808552727658808,2.553957948867725,-0.008791745891721492,-0.008830621312572487
2022-12-15,17356.1,17796.4,17846.1,17298.2,"263,44K","-2,47%",16811.67,17030.066666666666,0.0,16856.193423314802,17625.705901472207,24277.45125846668,3.0818663435725524,-12.901590806443528,524.2999999999993,-3602.100000000002,57.615778936506096,38.65305841167413,43.51246735348239,67.65463066869096,52.159395296388396,28.076375191759762,14.469619021291884,6.803547483437539,3.914800210653947,0.04368716024438357,0.04275978961660504
2022-12-14,17796.4,17778.6,18351.8,17682.1,"318,98K","0,10%",16907.59,16959.046666666665,0.0,17027.1400736212,17636.71842395787,24212.950827597757,6.062899678767055,-5.595900547972808,959.2000000000007,-2130.5999999999985,65.52500380968725,41.76156406760671,43.741172154065644,72.51311491636156,55.10013316857087,53.78657171175807,29.33664918757118,9.72637113155694,6.170257962586791,0.025368602393395,0.02505216003655814
2022-12-13,17778.6,17210.9,17951.6,17094.5,"328,71K","3,30%",17007.54,16923.29,1.0,17163.76915114462,17645.872074025105,24148.915288794207,5.69539731044077,-0.9123690942632814,999.5,-1072.7000000000007,64.9803250942627,41.67325389544436,43.73397783173342,71.63218845887354,70.599978014642,71.63218845887354,51.16504512079712,9.608210193704265,8.712709602899585,-0.00100020228810338,-0.0010007028241980087
2022-12-12,17210.4,17093.2,17232.5,16878.5,"249,39K","0,68%",17046.519999999997,16898.893333333333,1.0,17172.247487300145,17617.77710150736,24079.862366735677,2.2493137988807033,-1.3114208875457856,389.8000000000029,-731.8999999999978,50.18443474537009,38.9531760490257,43.504420583427596,43.51182816985061,62.55237718169523,43.51182816985061,56.310196113494065,5.8363537393290095,8.390311688196743,-0.03195977186055132,-0.03248163457377138
2022-12-11,17093.3,17127.0,17262.9,17080.6,"167,20K","-0,20%",17072.670000000002,16887.366666666665,1.0,17157.89339870012,17583.939869152047,24010.331404455632,1.1270322076815675,-0.5052357087560566,261.5,-345.7999999999993,47.6974803667708,38.418557651285916,43.45717446868894,37.716519845590376,50.95351215810482,37.716519845590376,50.95351215810482,5.059014086376963,6.834526006470084,-0.006804025472969988,-0.0068272783899375284
2022-12-10,17127.2,17125.7,17220.5,17105.7,"148,81K","0,01%",17095.109999999997,16885.603333333333,1.0,17152.31278075464,17554.472780819655,23941.829924143964,4.171811231471973,0.04789999415854154,224.40000000000146,-52.89999999999782,48.51812183340885,38.67063600115039,43.47503493265462,39.39423933485106,40.207529116764,39.39423933485106,40.207529116764,5.284050928691865,5.393139584799283,0.0019832331966327388,0.0019812691859753422
2022-12-09,17125.7,17225.6,17288.6,17082.1,"260,84K","-0,58%",17163.55,16885.826666666668,1.0,17147.474093344706,17526.810020766774,23873.995372262125,2.297340079206278,1.0747420855072252,684.4000000000015,6.700000000000728,48.48072378038551,38.66339163392914,43.47442424723849,32.23720570354814,36.44932162799651,39.32000395922006,38.81025437988715,5.274093546288552,5.205719520452464,-8.757998972397374e-05,-8.758382507520875e-05
2022-12-08,17225.7,16835.2,17294.2,16765.8,"261,64K","2,32%",17212.010000000002,16895.23,1.0,17161.696985463852,17507.383567814082,23807.831240364878,2.6738828522211957,1.6211528591402184,484.6000000000022,282.1000000000022,51.26342300580871,39.44573228362257,43.52757381239334,37.763899635238204,36.46511489121246,44.26902900128678,40.99442409845262,5.937919039842806,5.498687838274413,0.0058391773766912625,0.005822195455372491
2022-12-07,16835.2,17089.4,17126.7,16715.3,"244,36K","-1,49%",17217.82,16891.373333333333,1.0,17102.333897197695,17464.016886019625,23738.439428065936,1.236349641602938,0.03208594279196102,58.10000000000218,-115.70000000000073,41.530519703848924,37.51287078744495,43.36753790182528,16.182159831988482,28.72775505692493,24.94308621201625,36.17737305750769,3.3456804875134423,4.8525643578816045,-0.022669615748561744,-0.02293052212632177
2022-12-06,17089.3,16966.3,17101.1,16914.9,"246,19K","0,72%",17263.79,16900.023333333334,1.0,17099.964097707205,17439.841603050616,23672.267132572273,-1.5372117007853106,1.407539713151481,459.7000000000007,259.5,48.587867809043416,39.50815348758556,43.5033805042478,22.85365108463184,25.59990351728616,37.518558843907705,35.576891352403564,5.032461066634793,4.772020197997018,0.015093375784071439,0.014980604108768092
2022-12-05,16966.5,17106.9,17395.2,16886.9,"268,72K","-0,85%",17224.83,16903.836666666666,1.0,17075.69789812408,17409.30343511187,23605.53139512498,-4.66330269043178,1.7530076405464685,-389.59999999999854,114.40000000000146,45.63041440244825,38.887371071087834,43.45275626609211,15.349831958447952,18.128547625022744,31.441156092249813,31.30093371605791,4.341349077813534,4.2398302106539285,-0.007185782916795835,-0.00721172500571071
2022-12-04,17112.6,16884.8,17198.1,16881.6,"197,12K","1,35%",17156.45,16918.45,1.0,17082.40737119243,17390.16127800788,23540.91390973702,-3.746076743950592,2.6285961029848286,-683.8000000000029,438.3999999999978,49.67939127199434,40.04678956851794,43.53132899372048,32.13621289331064,23.44656531213013,38.67168167870921,35.877132204955565,5.339729528417268,4.904513224288537,0.008611086552912983,0.008574222621603891
2022-12-03,16884.5,17093.4,17132.6,16862.1,"169,29K","-1,22%",17067.04,16925.456666666665,1.0,17046.424212793805,17357.537969749308,23474.669564887456,-1.8936224608376413,1.6012371828816163,-894.0999999999985,210.20000000000073,43.99568162924507,38.85618447318645,43.43662496584817,24.886012648919014,24.12401916689252,27.382955557755107,32.498597776238036,3.780998653792269,4.4873590866743625,-0.013329359653120987,-0.01341899296165696
2022-12-02,17093.6,16972.2,17096.2,16799.9,"227,01K","0,72%",17055.36,16941.29666666667,1.0,17055.001628649476,17340.50971363645,23411.165543590516,0.0017550736253343264,3.363285643450585,-116.80000000000291,475.1999999999971,49.840789711998525,40.532785139119575,43.549770626336745,55.64053537284872,37.55425363835945,37.73136692071654,34.595334719060276,5.209892235046487,4.776873472418679,0.012384139299357333,0.012308083129286008
2022-12-01,16972.0,17163.4,17244.7,16868.9,"266,14K","-1,12%",17043.23,16955.783333333333,1.0,17039.91042344048,17316.73489340184,23347.083462977564,-0.9061609603437848,2.196637602967383,-121.29999999999927,434.59999999999854,46.69195325424211,39.87500516219982,43.49891517951435,37.75555228710107,39.42736676962292,31.713352469563482,32.275891649345034,4.378933557473498,4.456608148770756,-0.007113773576075122,-0.0071391971065628435
2022-11-30,17163.9,16440.8,17215.5,16433.2,"348,22K","4,40%",17046.9,16974.34,1.0,17062.45398281494,17306.874577698498,23285.548999390245,0.223056575789607,3.1707580967036137,36.70000000000073,556.7000000000007,52.00848642217275,41.42681221034366,43.603368700703186,75.95634095634102,56.45080953876359,41.21053152528958,36.88508363852319,5.690290220518397,5.093038671012799,0.01130685835493761,0.011243413624476744
2022-11-29,16440.4,16211.9,16531.4,16100.1,"271,58K","1,41%",16978.370000000003,16967.806666666667,1.0,16949.353258666768,17250.972992040533,23217.426829617852,-4.558885850792707,-0.6394217403391671,-685.2999999999993,-196.0,36.68281613442013,37.63805593389079,43.300052781588064,26.275963246081464,46.66261882984117,15.113025713905106,29.34563656958605,2.2893008987675656,4.119508225586492,-0.04215242456551249,-0.043066620732269474
2022-11-28,16211.7,16426.1,16481.4,16013.5,"284,84K","-1,30%",16876.969999999998,16956.656666666666,0.0,16815.23448436372,17183.923121586307,23147.706721371662,-3.7035497053792055,-2.959398064180137,-1014.0,-334.5,33.24231544534679,36.545118225160444,43.204573436570946,14.344647897517596,38.858984033313355,8.476243424710294,21.599933554634987,1.325628369249707,3.1017398295118945,-0.013910853750517038,-0.014008516448690576
2022-11-27,16425.6,16456.4,16595.4,16414.6,"173,25K","-0,19%",16836.010000000002,16947.306666666667,0.0,16744.391850843043,17134.999049225902,23080.809273309154,-3.883716711626578,-2.9110833958896096,-409.6000000000022,-280.5,39.17116698249758,38.279192529716795,43.322051469783936,29.825577187522494,23.48206277704051,17.623914809904576,13.737727982839983,2.7562636274863794,2.123730965167889,0.013194174577619622,0.01310788960025168
2022-11-26,16456.5,16512.3,16686.3,16387.9,"194,94K","-0,34%",16772.73,16931.92,0.0,16692.04787796249,17091.22491701778,23014.885197565447,-3.00592343736186,-2.2297080526146895,-632.7999999999993,-461.59999999999854,40.02610911661783,38.53022807352613,43.339067240901414,32.0619526670044,25.410725917348156,18.945387674806486,15.01518196980711,2.962933237021282,2.3482750779191277,0.0018812098188194515,0.001879442559671305
2022-11-25,16512.3,16600.6,16611.8,16360.9,"204,07K","-0,54%",16727.309999999998,16921.27,0.0,16659.366445605676,17053.87492237147,22950.172603595474,-3.507941516777108,-1.929655762240761,-454.2000000000007,-319.5,41.67102904043082,38.993757035059716,43.36992307586554,40.51332033788166,34.133616730802835,21.331736731813685,19.30034640550824,3.3361424348221522,3.018446433109943,0.003390757451462889,0.003385021795237997
2022-11-24,16601.2,16604.9,16785.6,16472.0,"229,59K","-0,14%",16676.170000000002,16913.403333333332,0.0,16648.790728222826,17024.670088670086,22886.98883500608,-1.6778702360152762,-1.0602475698934857,-511.3999999999978,-236.0,44.37188801832909,39.74264381538113,43.41925938906772,47.733918128655,40.10306371118034,25.13364410041487,21.803589502345005,3.9307355832898634,3.409937085044437,0.005383865360973461,0.005369424167632719
2022-11-23,16623.9,16216.9,16677.6,16162.3,"305,08K","2,53%",16650.11,16908.23,0.0,16644.26514127322,16998.813953917175,22824.659862663826,-2.7478120466139204,-1.169399426893197,-260.59999999999854,-155.1999999999971,45.093203554035526,39.93740094204053,43.43190652243364,49.57764782326195,45.94162876326619,26.104434845828234,24.189938559352253,4.082560830423916,3.7831462828453155,0.001367371033419218,0.00136643703296753
2022-11-22,16212.9,15776.6,16274.6,15620.4,"287,21K","2,77%",16562.04,16887.973333333335,0.0,16565.83511558718,16948.109827858003,22758.861089644925,-4.472660853169929,-3.6769685951591606,-880.6999999999989,-607.6999999999989,35.763898828401324,37.657707821379184,43.2559674152427,36.477251739210715,44.59627256370921,21.692172512264776,24.31008381950262,3.861318387695917,3.9582049338032372,-0.024723440347932946,-0.025034197280410883
2022-11-21,15776.2,16278.6,16287.9,15504.2,"372,15K","-3,13%",16442.46,16852.786666666667,0.0,16422.265094571325,16872.502742189747,22689.371295917666,-8.084992338571075,-6.665167901176128,-1195.7999999999993,-1055.5999999999985,28.743306237408333,35.43446404345556,43.06965441210051,15.894349325074511,33.98308296251572,9.551903357213098,19.11617023843536,1.7592993848920164,3.2343928676706213,-0.026935341610692665,-0.027304746394237692
2022-11-20,16286.7,16699.3,16749.3,16209.2,"172,83K","-2,47%",16354.740000000002,16832.25,0.0,16397.616895558356,16834.709016887184,22625.65352014701,-0.9348920950828491,-0.9403149385997369,-877.2000000000007,-616.0999999999985,43.220662976591086,39.7369561220168,43.35629537888632,61.06602153894188,37.812540867742364,27.47928079786488,19.574452222447576,5.061219737786775,3.560612503458241,0.03235886968978585,0.03184634855862007
2022-11-19,16699.2,16652.2,16814.9,16608.9,"114,89K","0,37%",16380.619999999999,16840.846666666668,0.0,16452.450187275015,16825.966499668655,22566.6750324738,3.0070874738614704,-0.2502822395182982,258.7999999999993,257.90000000000146,51.980003831232196,42.91661479561309,43.58695898484835,91.17265583276108,56.04434223225915,41.9651636465796,26.33211593388585,7.729274871124852,4.849931331267886,0.025327414393339298,0.025011990260322088
2022-11-18,16638.3,16715.4,16846.3,16553.0,"241,96K","-0,32%",16423.280000000002,16837.420000000002,0.0,16486.241062315923,16813.858983561,22507.677510034,1.2949298655756911,-0.8273181896752078,426.59999999999854,-102.79999999999927,50.697039626035306,42.57354236272342,43.56063861880953,84.50190000745098,78.9135257930513,39.82652057873294,36.4236550077258,7.3353729132574745,6.7086225073897054,-0.0036468812877265,-0.003653547371168198
2022-11-17,16691.2,16540.5,16739.7,16425.8,"257,00K","0,91%",16449.84,16834.556666666667,0.0,16523.506323713027,16805.94550075061,22449.79364539742,1.426184182541857,0.37042382258143425,265.6000000000022,-85.89999999999782,51.844196304679876,42.983109899458576,43.59037607792212,88.44348409209456,88.0393466441022,41.684225312543916,41.158636512618806,7.677530771569205,7.5807261853171815,0.003179411358131601,0.003174367717550584
2022-11-16,16540.5,16895.4,16993.4,16408.2,"295,73K","-2,10%",16458.239999999998,16831.586666666666,0.0,16526.59608303793,16788.81998457315,22390.986187621995,0.17078178085427667,-4.699212380661546,84.0,-89.09999999999854,48.287860401626425,42.09828219803731,43.52471738600226,69.58769809293572,80.84436073082708,36.39204944514678,39.30093177880787,6.70280129618969,7.238568327005461,-0.00902870973926384,-0.009069715545326906
2022-11-15,16895.1,16615.0,17112.0,16543.9,"337,15K","1,69%",16496.52,16816.219999999998,0.0,16593.596795212852,16795.67675976198,22336.29291148073,1.7703539503168313,-5.064507428468695,382.7999999999993,-461.0,56.1517569823467,44.861193686040785,43.725172978583174,86.50951610896868,81.51356609799966,48.84464110127822,42.306971952989635,8.996358508993756,7.792230192250888,0.02143828783894075,0.021211720174951123
2022-11-14,16613.7,16325.0,17158.4,15834.0,"442,46K","1,77%",16497.77,16776.79666666667,0.0,16597.25192335597,16783.936323648304,22279.343604835318,-0.061357443199253646,-6.552259458000055,12.5,-1182.7000000000007,49.51272221214429,43.17010176453708,43.60174151421247,67.07169628823597,74.38963683004678,45.33382364958736,43.52350473200411,7.176259807123869,7.62513987076911,-0.016655716746275417,-0.016795982866118303
2022-11-13,16324.5,16803.9,16946.5,16274.9,"210,80K","-2,80%",16467.83,16728.326666666668,0.0,16547.660664563973,16754.295270509705,22220.083101653974,0.6883407656865852,-5.147468972249346,-299.40000000000146,-1454.0999999999985,43.62307172901732,41.50664516550226,43.47498074722248,49.588925160198215,67.72337918580095,43.37916446324692,45.852543071370825,5.305710608187205,7.159442974768282,-0.01740732046443605,-0.017560609371449622
2022-11-12,16795.2,17049.9,17100.8,16633.9,"192,91K","-1,49%",16526.06,16714.486666666668,0.0,16592.66781646143,16756.934285315532,22166.09665397577,6.45909661388674,-1.7439581590447635,582.3000000000011,-415.2000000000007,53.603729991163384,45.07037060476794,43.74251792521649,78.04376738000238,64.90146294281219,68.27075621364358,52.32791477549261,8.350204065792623,6.944058160367903,0.02883396122392723,0.028426084477307233
2022-11-11,17049.9,17589.1,17679.4,16435.5,"466,35K","-3,07%",16653.43,16713.04,0.0,16675.80094074117,16775.83529916614,22115.18221114635,4.686032161211299,-0.45132888037740704,1273.7000000000007,-43.39999999999782,58.06702588620043,46.881911522696704,43.886951762734434,65.88815432968464,64.50694895662839,71.06013240161825,60.90335102616958,9.997606835395557,7.8845071697917986,0.015165047156330491,0.015051207310290608
2022-11-10,17589.1,15887.0,18138.2,15799.3,"720,74K","10,71%",16783.67,16728.43666666667,1.0,16841.855315151868,16828.30398954252,22070.140424509034,5.328997796301606,2.705874796358676,1302.3999999999978,461.8999999999978,65.80480206548413,50.459927782978006,44.19180058981316,76.52315190901699,73.48502453956799,79.1533788914198,72.82808916889387,13.485159145446183,10.610990015544791,0.03162481891389368,0.03113505339587814
2022-11-09,15886.9,18538.9,18583.8,15603.3,"869,57K","-14,25%",16702.44,16687.143333333333,1.0,16668.227076033345,16767.568248281714,22008.607335856774,-4.516086379017085,-7.77210795497426,-812.3000000000011,-1238.800000000001,39.94803900647651,41.36126371555663,43.44297979721652,9.515182016440207,50.64216275171393,12.426938563449768,54.21348328549593,2.475308362493282,8.652691447778345,-0.09677584413074003,-0.10178452174207425
2022-11-08,18527.4,20589.0,20667.5,17260.0,"865,10K","-10,01%",16891.35,16730.533333333333,1.0,17006.258516754555,16881.105780650636,21973.963825807234,11.001006518404912,10.051558639042012,1889.1000000000022,1301.7000000000007,64.19619868422814,54.52084886538809,44.89861065029581,57.740610560404434,47.92631482862053,58.55170143125523,50.04400629537492,19.55409522207921,11.838187576672896,0.16620611950726705,0.1537558471830506
2022-11-07,20589.0,20916.3,21055.4,20410.5,"414,24K","-1,56%",17281.13,16855.66,1.0,17657.666059162817,17120.324762544144,21960.181267125598,24.476285481091868,20.47889615139298,3897.7999999999993,3753.7999999999993,73.48435490232131,61.499417947406826,45.98939507176505,91.44549806496578,52.900430213936794,91.59821299899119,54.19228433123205,32.88854967756957,18.305984420714026,0.11127303345315576,0.10550623514806584
2022-11-06,20916.3,21298.7,21360.4,20901.0,"242,26K","-1,81%",17718.71,16983.226666666666,1.0,18250.144957496854,17365.226390767104,21949.793027661446,23.800983717172443,23.279992927238965,4375.799999999999,3827.0,74.64465157271754,62.44582318542179,46.15945591816842,92.28604679439297,80.49071847325439,92.41658413305552,80.85549952110064,35.00553015064,29.1493916834296,0.01589683811744136,0.01577180671504804
2022-11-05,21301.6,21145.7,21464.7,21084.1,"261,23K","0,74%",18159.36,17127.73,1.0,18804.954965224697,17619.185978459547,21943.34250898461,28.217073860729386,24.479038836880427,4406.5,4335.0999999999985,76.01734813474593,63.53734980529758,46.35928091232552,97.21738833725728,93.649644398872,97.26365237815617,93.75948317006761,37.497655345488866,35.13057839123282,0.018421040050104365,0.018253427955447585
2022-11-04,21145.9,20206.4,21281.9,20184.6,"499,50K","4,65%",18612.579999999998,17262.173333333332,1.0,19230.581335183844,17846.715915333127,21935.40673840753,29.53474838433031,25.238532381770273,4532.200000000001,4033.300000000003,74.21335807336892,62.774615974344485,46.28950758199514,94.56102637595116,94.68815383586713,94.6514554148142,94.77723064200863,36.4905858078871,36.33125710133866,-0.007309310098771782,-0.007336153992716273
2022-11-03,20206.4,20154.0,20384.5,20066.6,"347,23K","0,26%",19000.769999999997,17372.903333333335,1.0,19408.002910604962,17998.953598214863,21918.200503336946,20.310564923311425,18.210324331913714,3881.9000000000015,3321.9000000000015,64.02636655639216,58.398610502206516,45.87083502113159,78.53243252465283,90.10361574595375,78.88935491988929,90.26815423761987,30.413888116320738,34.800709756565574,-0.04442941657720878,-0.045446647362617984
2022-11-02,20154.4,20482.9,20778.3,20065.8,"420,23K","-1,61%",19336.690000000002,17474.93,1.0,19543.71147231315,18138.014656394553,21900.64803983263,18.208317937348607,18.750883808625982,3359.2000000000007,3060.800000000003,63.49040210127329,58.166445829783854,45.84776788847556,77.64527246050433,83.57957712036944,78.0169448871739,83.85258507395912,30.07755146920903,32.32734179780562,-0.0025734420777575595,-0.0025767590717713984
2022-11-01,20483.5,20496.1,20676.6,20348.1,"302,72K","-0,06%",19680.05,17591.98,1.0,19714.58211371076,18289.336291465872,21886.54530653658,16.455645826108224,19.34059275572567,3433.5999999999985,3511.5,65.52007244304716,59.2276695592028,46.02042635330452,83.25997202033642,79.81255900183119,83.53829376730138,80.14819785812152,32.20617436467948,30.899204650069752,0.016328940578732132,0.01619705716933537
2022-10-31,20496.3,20626.0,20822.4,20260.0,"327,47K","-0,63%",19970.77,17703.06,1.0,19856.712638490622,18431.72104685517,21872.71031265854,29.01384159275881,24.670324323009158,2907.2000000000007,3332.399999999998,65.60271090968158,59.26924243048993,46.02715311194697,83.47834988228067,81.46119812104047,83.75304085227746,81.76942650225091,32.28896492396851,31.52423025261901,0.0006248932067274282,0.0006246980422679187
2022-10-30,20626.3,20809.4,20922.3,20522.5,"207,63K","-0,88%",20444.71,17842.59,1.0,19996.63761331051,18573.30678576774,21860.306704613202,11.32862679059122,27.230950486377115,4739.4,4185.899999999998,66.50852902391742,59.70095616621422,46.095719291644265,80.06040859038693,82.266243497668,85.93406593406591,84.40846685121491,33.129806541747776,32.54164861013192,0.006342608178061315,0.006322578487848332
2022-10-29,20809.8,20594.2,21038.1,20561.9,"276,54K","1,05%",20672.95,17995.859999999997,1.0,20144.485319981326,18717.59667055692,21849.852637089225,1.0724173102141885,26.691262419637646,2282.399999999998,4598.0999999999985,67.83691619888901,60.315162037188806,46.19269110874586,53.18464507827573,72.24113451698109,89.01266672259037,86.23325783631124,34.31668682530544,33.24515276367391,0.00889640895361743,0.008857069057854687
2022-10-28,20594.4,20293.0,20744.0,20058.2,"318,90K","1,49%",20673.489999999998,18134.82,1.0,20226.28798907563,18838.68075632744,21837.35907490097,-1.5389911217567058,25.144471789262614,5.400000000001455,4168.800000000003,64.50020464663504,59.219152591060066,46.09486351722652,38.12300035549241,57.12268467471835,85.39887593322709,86.78186952996111,32.92347694476965,33.45665677060762,-0.010350892368018783,-0.01040483541641967
2022-10-27,20292.9,20769.5,20867.9,20231.6,"365,49K","-2,29%",20611.15,18262.7,1.0,20238.399263789153,18932.501352693416,21821.989500665917,-4.73532504600592,22.895659599207878,-623.3999999999978,3836.4000000000015,59.91668151056098,57.70092987663365,45.95794341331347,16.68681123355853,35.99815222244221,80.34057545507929,84.91737270363224,30.97337119276618,32.73784498761376,-0.01463990210931132,-0.014748123003812199
